CustomerID,Churn,MonthlyRevenue,MonthlyMinutes,TotalRecurringCharge,DirectorAssistedCalls,OverageMinutes,RoamingCalls,PercChangeMinutes,PercChangeRevenues,DroppedCalls,BlockedCalls,UnansweredCalls,CustomerCareCalls,ThreewayCalls,ReceivedCalls,OutboundCalls,InboundCalls,PeakCallsInOut,OffPeakCallsInOut,DroppedBlockedCalls,CallForwardingCalls,CallWaitingCalls,MonthsInService,UniqueSubs,ActiveSubs,ServiceArea,Handsets,HandsetModels,CurrentEquipmentDays,AgeHH1,AgeHH2,ChildrenInHH,HandsetRefurbished,HandsetWebCapable,TruckOwner,RVOwner,Homeownership,BuysViaMailOrder,RespondsToMailOffers,OptOutMailings,NonUSTravel,OwnsComputer,HasCreditCard,RetentionCalls,RetentionOffersAccepted,NewCellphoneUser,NotNewCellphoneUser,ReferralsMadeBySubscriber,IncomeGroup,OwnsMotorcycle,AdjustmentsToCreditRating,HandsetPrice,MadeCallToRetentionTeam,CreditRating,PrizmCode,Occupation,MaritalStatus,TFI,Churn_Probability
3306298,1,45.17,1116.0,10.0,0.74,115.0,0.0,-52.0,-33.2,12.0,2.3,95.0,0.0,0.0,183.9,33.7,14.3,144.0,122.7,14.3,0.0,4.3,11,2,2,PHIPHI215,1.0,1.0,328.0,44.0,24.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,4-Medium,Other,Professional,Unknown,4.314174170750884,0.4704416
3394110,1,34.99,208.0,45.0,0.0,0.0,0.0,-60.0,0.0,0.7,0.0,15.0,0.0,0.0,2.7,5.3,0.0,30.3,15.7,0.7,0.0,0.0,40,1,1,NEVCHU619,1.0,1.0,1201.0,30.0,40.0,Yes,No,No,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,Yes,0,2,No,0,Unknown,No,1-Highest,Suburban,Other,No,0.3016781017463831,0.18956295
3011298,0,113.38,1151.0,85.0,11.88,0.0,23.3,22.0,-13.9,3.7,15.7,137.3,0.0,0.0,170.5,28.0,23.3,439.0,95.0,19.3,0.0,7.0,43,1,1,LOULEX606,5.0,3.0,159.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,Yes,0,0,No,0,80,No,3-Good,Town,Other,Unknown,3.7726725658592404,0.14058945
3145994,0,66.34,530.0,50.0,0.0,18.0,10.3,-102.0,-16.0,8.7,0.0,13.0,1.3,0.0,111.9,34.7,4.0,80.0,78.0,8.7,0.0,0.3,17,1,1,NYCQUE917,1.0,1.0,524.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,7-Lowest,Other,Other,Unknown,3.1924540058085307,0.25776967
3171026,1,67.41,420.0,65.0,2.48,0.0,0.0,-140.0,-32.7,5.7,0.0,1.7,2.0,0.0,175.6,15.3,0.7,102.7,20.3,5.7,0.0,0.7,21,1,1,NYCNAS516,2.0,2.0,247.0,38.0,34.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,2,1,No,No,0,8,No,0,30,Yes,5-Low,Town,Other,Yes,2.171937225540589,0.28135306
3252486,0,12.35,195.0,10.0,2.48,0.0,0.2,135.0,1.6,0.7,1.3,11.0,0.0,0.0,15.1,2.7,1.3,59.3,12.7,2.0,0.0,0.7,12,2,2,HOUHOU281,1.0,1.0,364.0,52.0,50.0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,Unknown,No,4-Medium,Town,Other,Yes,0.5888825276761401,0.30391654
3347246,0,50.78,409.0,50.0,0.5,1.0,0.0,102.0,-0.8,4.3,0.3,34.7,1.3,0.0,19.7,3.0,0.7,119.0,39.0,4.7,0.0,0.3,12,2,1,BOSBOS617,1.0,1.0,353.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Other,Other,Unknown,1.7030951907372203,0.23445483
3247258,0,28.25,398.0,39.0,0.0,0.0,0.0,296.0,-5.6,15.7,9.3,25.7,1.3,0.0,119.1,18.7,3.7,57.7,95.7,25.0,0.7,2.7,14,2,2,SANMCA210,2.0,2.0,19.0,42.0,40.0,Yes,Yes,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,Yes,No,0,2,No,0,60,No,3-Good,Town,Other,No,7.8236680465004325,0.20796354
3390070,0,40.67,303.0,50.0,0.0,2.0,0.0,-37.0,-0.7,11.3,0.3,22.0,0.0,0.0,97.0,43.7,8.7,82.7,76.3,11.7,0.0,0.3,7,1,1,SLUSTG435,1.0,1.0,185.0,60.0,22.0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,5,No,0,Unknown,No,3-Good,Town,Professional,Yes,4.611326734333622,0.2014638
3072746,1,167.35,1222.0,92.0,18.07,143.0,0.0,-341.0,31.8,3.0,0.3,86.7,4.3,0.0,245.1,64.0,23.3,253.0,119.7,3.3,0.0,4.0,23,1,1,SEABLV425,6.0,5.0,61.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,100,No,4-Medium,Other,Other,Unknown,1.0202554831487438,0.33986557
3056662,0,98.26,383.0,30.0,0.5,189.0,0.0,-94.0,-31.7,6.3,0.3,12.3,0.0,0.0,150.8,25.7,2.0,82.3,20.7,6.7,0.0,0.0,31,1,1,SFRSMO650,1.0,1.0,932.0,42.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Other,Other,No,2.495700906426137,0.37462938
3377578,1,39.58,347.0,40.0,0.0,6.0,0.0,-59.0,0.4,2.7,33.3,11.0,0.7,0.7,89.9,9.0,0.3,93.0,38.3,36.0,0.0,0.0,9,1,1,VAHRAD540,1.0,1.0,268.0,26.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,2-High,Rural,Crafts,No,7.613002860575678,0.33704388
3127650,0,39.78,797.0,45.0,1.73,9.0,0.0,55.0,-3.8,2.3,0.3,27.0,2.7,0.0,67.0,50.0,15.3,50.3,80.7,2.7,0.0,3.3,25,1,1,BOSBOS781,1.0,1.0,735.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,Unknown,No,2-High,Suburban,Other,Unknown,0.8442286755934083,0.24074054
3284462,0,29.99,75.0,40.0,0.0,0.0,0.0,-4.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,12,1,1,HOUANG409,1.0,1.0,359.0,44.0,0.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Town,Professional,Yes,0.0,0.28232569
3297742,1,30.26,147.0,30.0,0.0,0.0,0.0,16.0,-0.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,8,1,1,MIANDA305,1.0,1.0,232.0,48.0,44.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,4-Medium,Other,Other,No,0.0,0.15361379
3172610,0,157.9,1232.0,30.0,1.49,350.0,0.3,660.0,136.1,22.7,0.7,63.0,5.7,1.3,288.4,108.3,37.3,186.3,244.0,23.3,0.0,0.0,15,1,1,NYCSUF516,1.0,1.0,456.0,22.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,4,No,0,Unknown,No,5-Low,Other,Other,No,7.457137720442846,0.37948555
3245094,0,11.28,81.0,10.0,0.99,0.0,0.3,29.0,1.7,1.7,0.3,3.7,0.0,0.0,3.5,0.3,0.0,23.3,3.7,2.0,0.0,0.0,14,3,2,DETTOL419,1.0,1.0,421.0,40.0,40.0,No,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Town,Professional,Yes,0.9663889115803775,0.28066415
3220118,0,55.33,869.0,43.0,0.0,38.0,0.0,-77.0,-19.3,4.3,12.0,64.0,0.3,0.0,325.0,29.3,32.3,166.3,146.7,16.3,0.0,4.3,16,1,1,NMXALB505,3.0,1.0,136.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,1,0,No,No,0,0,No,0,150,Yes,4-Medium,Suburban,Other,Unknown,3.503914828685459,0.24355468
3023494,0,39.95,362.0,30.0,0.5,27.0,0.0,47.0,5.8,10.3,1.0,35.0,0.3,0.0,56.3,17.0,11.3,135.0,37.3,11.3,0.0,0.0,36,2,2,NYCMAN917,3.0,3.0,556.0,30.0,32.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,9,No,2,80,No,1-Highest,Suburban,Other,Yes,4.218706743568036,0.28062537
3380690,1,50.58,923.0,60.0,0.0,2.0,0.0,198.0,1.8,13.7,2.3,127.0,55.7,0.3,157.8,67.7,0.7,215.7,315.3,16.0,0.0,4.7,7,1,1,NEVLVS702,5.0,2.0,118.0,30.0,56.0,No,No,Yes,No,No,Known,No,No,No,No,No,No,0,0,Yes,No,0,5,No,0,200,No,1-Highest,Suburban,Professional,Yes,5.007217524314899,0.20623702
3353454,0,53.99,131.0,60.0,0.0,0.0,0.0,-40.0,0.0,20.0,2.3,54.7,0.7,0.0,20.8,15.0,4.7,21.0,45.0,22.3,0.0,0.0,10,1,1,NYCBRO917,3.0,2.0,175.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,130,No,5-Low,Other,Other,Unknown,9.972168372989543,0.7920752
3382450,1,83.69,1470.0,60.0,0.0,74.0,0.0,-321.0,-13.7,14.7,6.7,69.0,5.3,0.0,359.0,71.3,23.0,81.0,169.3,21.3,0.0,1.7,9,3,3,LOULOU502,1.0,1.0,243.0,44.0,42.0,Yes,No,Yes,Yes,Yes,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,7,No,0,Unknown,No,2-High,Town,Crafts,Yes,5.698244588907082,0.31787154
3312950,0,33.49,1178.0,20.0,0.5,60.0,0.0,192.0,6.1,18.0,7.3,29.0,0.0,0.3,395.1,118.0,70.7,175.7,282.3,25.3,0.0,15.3,11,3,3,DALDAL214,1.0,1.0,323.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Rural,Other,Unknown,7.048557078148064,0.17555098
3001286,0,80.97,1270.0,87.0,0.74,0.0,0.0,328.0,0.2,3.3,3.7,21.0,2.0,0.0,572.8,37.3,3.3,195.3,142.7,7.0,0.0,6.7,52,1,1,DALDAL214,8.0,4.0,369.0,42.0,0.0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,9,No,1,130,No,1-Highest,Other,Other,Yes,1.6590534268816455,0.26626736
3350386,1,31.48,38.0,30.0,1.49,0.0,0.0,-30.0,-1.5,1.3,3.0,1.0,0.0,0.0,0.3,11.7,0.0,12.7,6.0,4.3,0.0,0.0,10,1,1,PHIARD610,1.0,1.0,287.0,54.0,52.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,1,No,0,Unknown,No,3-Good,Rural,Other,Yes,1.758598715245426,0.43765944
3113850,0,31.96,37.0,30.0,0.0,0.0,1.7,4.0,-1.3,0.7,0.3,3.0,0.0,0.0,4.4,4.3,0.0,12.0,4.7,1.0,0.0,0.0,19,1,1,BOSBOS978,1.0,1.0,580.0,44.0,36.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,Unknown,No,3-Good,Suburban,Professional,Yes,0.5376599225632112,0.32714728
3102594,1,52.1,180.0,50.0,0.5,0.0,3.2,-64.0,-2.1,2.7,1.3,8.7,0.0,0.0,40.6,9.3,0.7,21.0,18.7,4.0,0.0,0.0,22,1,1,HOUHOU281,4.0,2.0,29.0,46.0,48.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,5,No,0,60,No,2-High,Rural,Other,Yes,1.4836674015104672,0.41000172
3205994,0,34.83,23.0,42.0,0.0,0.0,0.0,-4.0,-15.5,0.7,0.0,1.3,0.0,0.0,1.1,1.3,0.0,2.7,3.3,0.7,0.0,0.0,17,1,0,BOSBOS978,1.0,1.0,487.0,50.0,48.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Town,Clerical,Yes,0.5065060548716632,0.32078853
3349218,0,14.78,592.0,10.0,0.0,2.0,0.0,21.0,-0.8,0.3,5.0,15.7,2.0,0.3,28.6,0.7,0.3,75.3,48.0,5.3,0.0,0.3,12,2,2,INDIND317,1.0,1.0,351.0,46.0,56.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,3-Good,Suburban,Other,Yes,1.0096901681793249,0.21390168
3373582,0,40.25,892.0,50.0,0.0,0.0,0.2,304.0,-0.3,1.0,1.0,15.7,1.7,0.0,34.5,16.0,5.3,35.7,42.7,2.0,0.0,0.0,10,1,1,OHIDAY937,1.0,1.0,287.0,26.0,26.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,7,No,0,Unknown,No,2-High,Town,Professional,Yes,0.5083194803528838,0.1258127
3294670,1,132.46,658.0,66.0,1.98,212.0,0.5,474.0,119.6,2.3,0.7,16.3,0.0,0.0,113.1,5.0,2.3,59.0,29.3,3.0,0.0,2.3,10,1,1,LAXANA714,2.0,2.0,13.0,30.0,36.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,9,No,0,80,No,2-High,Other,Professional,Yes,0.9400658993496874,0.38425884
3179406,0,60.39,551.0,70.0,0.0,0.0,0.0,-74.0,-0.4,5.3,0.3,21.0,0.3,1.0,175.3,40.7,22.0,13.7,318.7,5.7,0.0,13.3,18,1,1,SFRSAC916,7.0,5.0,141.0,56.0,0.0,No,No,No,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,7,No,0,80,No,5-Low,Suburban,Other,No,1.9875874274279315,0.20202684
3205898,0,121.08,1702.0,115.0,2.48,30.0,3.2,-5.0,-14.7,22.7,2.3,46.0,1.0,0.7,142.6,30.3,0.0,198.3,108.3,25.0,0.0,4.0,19,2,1,NEVENC760,2.0,2.0,307.0,38.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,Yes,0,0,No,Yes,0,5,No,0,30,No,7-Lowest,Other,Other,No,7.381066989956307,0.14134148
3268150,0,30.16,84.0,40.0,0.0,0.0,0.2,24.0,-0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,13,1,1,HWIHON808,1.0,1.0,386.0,60.0,60.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Suburban,Other,Yes,0.0,0.29440537
3207954,0,68.91,620.0,50.0,3.46,37.0,4.0,268.0,40.5,6.7,7.0,32.3,0.0,0.3,45.2,22.7,4.0,118.7,123.7,13.7,0.0,2.0,14,1,1,STLSTL314,2.0,2.0,164.0,44.0,0.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,Yes,No,0,6,No,0,60,No,4-Medium,Other,Other,Yes,3.651775915285171,0.18820769
3201366,0,37.88,259.0,45.0,1.49,4.0,0.0,65.0,3.7,1.0,0.0,8.0,0.7,0.0,88.5,15.3,1.3,48.0,19.3,1.0,0.0,1.0,17,1,1,DENCOL719,2.0,2.0,483.0,24.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,7,No,0,150,No,2-High,Other,Other,No,0.4140546113979623,0.21554491
3222174,0,36.29,62.0,30.0,0.0,0.0,0.0,-60.0,0.0,2.7,0.0,3.0,0.0,0.0,0.0,0.7,0.0,4.7,1.0,2.7,0.0,0.0,13,1,1,HARBRI203,3.0,2.0,181.0,44.0,50.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,4,No,0,130,No,5-Low,Other,Self,No,1.499975534362273,0.40297624
3149934,1,29.99,49.0,30.0,0.0,0.0,0.0,63.0,0.0,0.0,1.0,4.0,0.3,0.0,2.1,0.7,0.0,16.3,3.7,1.0,0.0,0.0,21,2,2,OHICLE216,2.0,2.0,594.0,34.0,36.0,No,No,Yes,Yes,Yes,Known,No,No,No,No,No,Yes,0,0,No,No,0,9,No,0,150,No,2-High,Suburban,Other,Yes,0.29414572484847246,0.27469602
3367270,1,51.5,669.0,70.0,0.0,0.0,0.0,-77.0,0.4,16.7,50.7,37.3,0.0,1.0,143.9,44.0,4.0,184.0,202.0,67.3,0.0,4.7,9,1,1,HWIHON808,1.0,1.0,245.0,46.0,24.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,7,No,0,Unknown,No,3-Good,Suburban,Other,No,14.878953514232755,0.3823017
3164706,1,57.36,180.0,67.0,0.25,0.0,0.0,100.0,-26.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,20,1,1,NYCBRO917,3.0,2.0,105.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,2,0,No,Yes,0,0,No,0,80,Yes,3-Good,Other,Other,Unknown,0.0,0.27906638
3179798,0,30.7,105.0,30.0,0.0,0.0,0.7,33.0,-0.7,0.0,0.7,12.0,0.0,0.3,4.6,0.3,0.0,10.0,3.3,0.7,0.0,0.0,18,1,1,KCYKCK913,1.0,1.0,547.0,60.0,62.0,No,No,Yes,No,No,Known,No,No,No,Yes,Yes,Yes,0,0,No,No,0,6,No,0,Unknown,No,2-High,Suburban,Professional,Yes,0.1727784676867746,0.19013688
3176550,1,50.34,212.0,50.0,0.25,0.0,0.1,108.0,0.0,0.3,1.0,9.3,0.0,0.0,18.2,6.0,0.3,21.3,20.3,1.3,0.0,0.3,19,1,1,DALDAL214,1.0,1.0,554.0,28.0,0.0,No,No,No,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,5,No,0,Unknown,No,3-Good,Suburban,Other,No,0.34355650861393344,0.20978008
3327674,0,95.33,440.0,45.0,0.0,171.0,0.4,-322.0,-60.3,1.0,5.3,3.3,0.0,0.7,318.5,4.3,0.0,48.7,13.3,6.3,0.0,0.0,11,1,1,CHIGRY219,1.0,1.0,312.0,40.0,0.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,3,No,0,Unknown,No,2-High,Town,Professional,Yes,1.3802037635525706,0.30616814
3022582,0,37.05,194.0,30.0,0.25,16.0,0.0,100.0,14.6,3.0,0.3,16.3,0.3,0.0,97.8,10.7,1.0,47.7,31.7,3.3,0.0,0.0,36,1,1,NYCNEW201,5.0,5.0,342.0,40.0,32.0,Yes,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,5,No,1,10,No,4-Medium,Other,Other,Yes,1.3753913335827002,0.35742217
3016938,1,41.27,463.0,45.0,0.5,15.0,0.0,-26.0,-5.3,3.7,0.0,12.0,0.0,0.3,137.4,41.0,15.0,78.0,84.7,4.0,0.0,2.0,36,1,1,SFRSMO650,8.0,5.0,307.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,7,No,0,150,No,3-Good,Other,Other,Unknown,1.3875286688993258,0.23859997
3035298,0,13.93,95.0,10.0,0.0,0.0,0.9,-63.0,-0.9,0.0,0.7,17.3,0.0,0.0,5.0,7.0,1.0,17.0,27.0,0.7,0.0,0.3,34,2,2,HOUHOU281,1.0,1.0,1011.0,26.0,26.0,No,No,Yes,Yes,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,6,No,0,Unknown,No,1-Highest,Suburban,Other,No,0.1765248759240994,0.2594127
3387426,0,40.7,338.0,50.0,0.0,1.0,0.3,-29.0,0.5,19.7,9.3,58.3,2.3,0.0,34.7,4.0,7.0,75.0,59.3,29.0,0.0,1.0,7,1,1,NMXDEL830,2.0,2.0,85.0,0.0,0.0,No,Yes,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,100,No,5-Low,Other,Other,Unknown,9.623259128073496,0.4437451
3107398,1,50.56,80.0,50.0,0.0,0.0,0.0,-61.0,0.0,1.3,0.0,1.0,0.7,0.3,19.8,5.0,1.0,12.3,13.3,1.3,0.0,0.7,22,1,1,SFROAK510,2.0,2.0,636.0,26.0,0.0,No,Yes,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,Yes,0,8,No,0,60,No,2-High,Other,Other,Unknown,0.6809773696983447,0.29633686
3110626,0,51.8,271.0,50.0,0.99,0.0,0.0,-10.0,0.6,3.3,17.0,9.0,0.0,0.7,49.6,26.0,0.0,61.3,53.0,20.3,0.0,0.0,19,1,1,CHILAG630,3.0,2.0,573.0,30.0,26.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,No,Yes,0,0,No,No,0,8,No,0,30,No,2-High,Town,Other,Yes,4.846536193876604,0.5109612
3274790,0,31.53,100.0,40.0,0.0,3.0,0.0,80.0,-0.8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,9,2,2,LAXLAG949,1.0,1.0,267.0,34.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,8,No,0,Unknown,No,2-High,Suburban,Other,Unknown,0.0,0.4183452
3343922,0,33.5,447.0,40.0,0.0,9.0,0.0,-62.0,9.4,4.0,1.0,63.3,12.3,0.3,60.8,18.3,10.0,105.3,73.3,5.0,0.0,1.0,6,1,1,PHIJEN215,1.0,1.0,188.0,0.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,4,No,0,Unknown,No,3-Good,Suburban,Other,Unknown,1.6972326039102772,0.29349554
3326234,0,60.1,754.0,70.0,1.73,0.0,2.9,-231.0,10.4,6.7,29.7,18.0,0.0,0.3,117.1,17.0,2.7,92.3,73.3,36.3,0.0,1.0,7,1,1,CHILAG630,1.0,1.0,205.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,Unknown,No,2-High,Suburban,Other,Unknown,7.4878271464231165,0.31950048
3099742,1,39.11,146.0,30.0,0.99,22.0,0.4,181.0,26.3,2.0,1.3,16.0,0.0,0.0,4.1,1.7,1.0,40.0,7.3,3.3,0.0,0.0,22,2,2,APCBAL410,1.0,1.0,676.0,28.0,0.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,Yes,No,0,7,No,0,Unknown,No,3-Good,Other,Other,Yes,1.2225431385144452,0.3608587
3254602,0,30.26,188.0,40.0,0.0,0.0,0.0,44.0,-0.3,6.3,0.3,17.0,0.3,0.0,1.5,6.0,0.0,54.0,29.7,6.7,0.0,0.0,10,2,1,HARHAR860,1.0,1.0,299.0,54.0,0.0,No,No,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,Yes,0,9,No,0,Unknown,No,4-Medium,Suburban,Other,No,2.833058373644527,0.20636679
3053542,0,79.4,416.0,40.0,1.49,108.0,0.0,261.0,88.2,5.0,0.3,16.7,0.3,0.0,153.3,26.3,1.0,79.7,53.0,5.3,0.0,0.0,28,1,1,SEABLV425,1.0,1.0,843.0,42.0,38.0,No,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,1,No,0,Unknown,No,2-High,Suburban,Other,No,1.9654686696119312,0.32525098
3026466,0,103.64,189.0,104.0,0.0,0.0,0.1,-5.0,6.4,0.7,0.7,11.3,0.0,0.0,44.7,38.0,6.3,48.7,29.7,1.3,0.0,0.3,35,5,5,KCYKCK913,3.0,3.0,180.0,54.0,48.0,No,Yes,Yes,No,No,Known,No,No,No,No,No,Yes,0,0,No,No,0,6,No,0,200,No,1-Highest,Suburban,Other,No,0.46073200497254907,0.21978375
3202662,0,50.48,392.0,60.0,0.5,0.0,0.0,-151.0,-0.5,2.7,0.7,21.7,0.0,0.0,71.4,17.7,0.7,115.0,33.3,3.3,0.0,0.7,19,1,1,HOUHOU281,1.0,1.0,555.0,44.0,42.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,0,Unknown,No,2-High,Other,Professional,Yes,1.1755623132780169,0.2530961
3340878,0,33.5,265.0,40.0,0.0,0.0,3.2,-173.0,3.7,9.0,1.7,14.0,1.0,0.3,27.4,9.7,0.7,34.0,35.3,10.7,0.0,0.0,6,1,1,APCWAS202,2.0,1.0,179.0,48.0,48.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,No,0,9,No,0,130,No,2-High,Suburban,Professional,Yes,4.061780506978107,0.4761466
3001350,1,38.17,214.0,30.0,0.0,0.0,0.0,202.0,14.6,1.3,0.3,18.3,0.0,0.0,6.0,4.7,0.0,64.0,8.3,1.7,0.0,0.0,48,1,1,NSHNSH615,3.0,3.0,922.0,52.0,26.0,Yes,Yes,No,No,No,Known,Yes,Yes,No,No,Yes,Yes,0,0,No,Yes,0,1,No,0,10,No,3-Good,Town,Other,Unknown,0.6216131700124101,0.22543353
3291198,1,41.84,581.0,31.0,0.25,23.0,0.2,-581.0,-17.5,7.3,0.0,27.7,1.0,0.3,53.1,16.0,5.0,79.3,39.3,7.3,0.0,0.0,12,1,1,DETDET313,1.0,1.0,348.0,30.0,0.0,No,No,Yes,Yes,No,Unknown,Yes,Yes,No,No,Yes,No,1,0,No,No,0,3,No,0,Unknown,Yes,5-Low,Rural,Other,No,2.6401469577724117,0.2270921
3146826,1,39.42,994.0,45.0,0.5,11.0,0.0,-226.0,-2.5,29.7,15.7,57.7,5.3,0.0,238.4,81.3,54.7,90.0,281.7,45.3,0.0,7.0,19,1,1,MIAMIA305,4.0,4.0,4.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,No,No,0,0,No,0,130,No,2-High,Suburban,Other,Unknown,12.525573492423682,0.52044237
3003202,0,217.64,1995.0,85.0,5.45,363.0,1.4,24.0,21.9,23.0,3.0,84.3,0.0,0.0,525.9,96.0,5.3,295.0,94.0,26.0,0.0,9.7,50,2,2,PITHOM412,9.0,5.0,660.0,38.0,40.0,No,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,No,No,0,8,No,0,Unknown,No,2-High,Other,Professional,Yes,7.4238323257901575,0.1379829
3131674,0,50.94,534.0,60.0,0.5,2.0,0.0,-502.0,-0.9,3.3,4.0,31.7,5.7,0.3,87.3,7.0,0.7,118.0,46.0,7.3,0.0,1.3,23,1,1,NMXLCR505,5.0,4.0,239.0,0.0,0.0,No,No,Yes,No,No,Unknown,No,No,No,No,No,No,0,0,Yes,No,0,0,No,0,100,No,4-Medium,Other,Other,Unknown,1.9425055371422744,0.21700867
3235710,0,39.87,179.0,30.0,1.49,5.0,6.5,77.0,23.8,1.7,1.7,2.7,0.7,0.0,4.2,0.3,0.0,27.0,6.3,3.3,0.0,0.0,11,1,1,NCRCHA704,1.0,1.0,325.0,34.0,34.0,Yes,No,Yes,No,No,Known,Yes,Yes,No,Yes,Yes,Yes,0,0,Yes,No,0,9,No,0,Unknown,No,2-High,Other,Self,Yes,1.130562844954882,0.34523013
